sensor_id,timestamp,temperature,humidity,location,sensor_type
1094,2025-04-07 18:20:15,30.39,68.72,BuildingA_Floor1,TypeA
1029,2025-04-06 08:58:46,19.43,58.73,BuildingB_Floor1,TypeA
1046,2025-04-10 23:05:17,29.04,30.31,BuildingA_Floor2,TypeB
1026,2025-04-06 12:29:15,33.73,68.58,BuildingB_Floor1,TypeB
1013,2025-04-09 02:26:24,31.95,47.18,BuildingB_Floor2,TypeB
1011,2025-04-09 05:57:05,26.6,50.93,BuildingB_Floor2,TypeA
1036,2025-04-09 02:36:21,22.51,55.67,BuildingB_Floor1,TypeB
1092,2025-04-07 09:54:20,34.76,59.73,BuildingB_Floor2,TypeC
1004,2025-04-07 07:01:02,16.12,56.54,BuildingB_Floor2,TypeB
1071,2025-04-10 23:33:37,26.35,31.43,BuildingB_Floor2,TypeB
1085,2025-04-10 18:12:10,17.68,71.99,BuildingA_Floor1,TypeB
1009,2025-04-06 19:31:45,18.08,41.13,BuildingB_Floor1,TypeC
1009,2025-04-10 00:09:26,26.78,42.25,BuildingB_Floor1,TypeA
1008,2025-04-06 06:14:21,23.25,66.11,BuildingB_Floor1,TypeA
1065,2025-04-07 00:29:32,16.85,62.12,BuildingB_Floor2,TypeC
1054,2025-04-06 05:38:46,31.7,51.14,BuildingB_Floor1,TypeA
1025,2025-04-10 05:53:38,24.38,73.41,BuildingA_Floor1,TypeA
1047,2025-04-07 20:23:29,32.49,64.48,BuildingB_Floor2,TypeA
1097,2025-04-06 20:50:12,31.04,36.15,BuildingB_Floor1,TypeA
1062,2025-04-07 21:07:46,16.42,44.74,BuildingA_Floor2,TypeB
1076,2025-04-10 08:20:35,34.58,64.42,BuildingA_Floor1,TypeC
1076,2025-04-08 01:46:03,15.56,52.69,BuildingA_Floor1,TypeA
1047,2025-04-09 11:50:27,17.76,53.05,BuildingB_Floor2,TypeB
1074,2025-04-08 03:15:50,31.34,64.04,BuildingA_Floor2,TypeC
1030,2025-04-06 21:01:43,32.83,64.03,BuildingB_Floor1,TypeC
1036,2025-04-09 14:24:42,19.38,64.88,BuildingA_Floor2,TypeC
1047,2025-04-07 09:44:10,27.17,41.46,BuildingB_Floor1,TypeA
1001,2025-04-10 05:29:53,30.73,34.23,BuildingB_Floor1,TypeA
1081,2025-04-08 19:10:38,20.54,69.77,BuildingA_Floor1,TypeB
1013,2025-04-08 10:10:36,30.32,42.37,BuildingB_Floor1,TypeC
1005,2025-04-06 16:28:56,24.58,50.01,BuildingA_Floor2,TypeA
1084,2025-04-06 22:16:45,16.8,41.11,BuildingB_Floor2,TypeB
1064,2025-04-08 19:58:54,24.0,68.13,BuildingB_Floor2,TypeA
1059,2025-04-06 22:09:03,17.08,78.42,BuildingA_Floor2,TypeA
1013,2025-04-10 22:33:11,32.53,66.23,BuildingB_Floor1,TypeA
1010,2025-04-07 21:25:26,17.02,44.37,BuildingA_Floor2,TypeB
1023,2025-04-10 17:34:33,28.4,71.3,BuildingB_Floor1,TypeC
1028,2025-04-11 03:39:16,22.05,71.57,BuildingB_Floor1,TypeC
1090,2025-04-10 08:29:55,23.59,57.91,BuildingA_Floor1,TypeB
1071,2025-04-10 20:48:20,34.83,31.17,BuildingA_Floor2,TypeB
1079,2025-04-10 06:28:24,33.3,64.29,BuildingA_Floor1,TypeB
1036,2025-04-06 04:21:52,30.19,56.98,BuildingA_Floor1,TypeC
1017,2025-04-11 01:42:06,29.49,70.58,BuildingB_Floor2,TypeB
1074,2025-04-10 08:04:48,19.07,51.92,BuildingA_Floor2,TypeA
1024,2025-04-07 23:38:41,19.11,49.35,BuildingB_Floor1,TypeB
1080,2025-04-07 20:03:18,19.16,59.85,BuildingB_Floor1,TypeA
1053,2025-04-08 04:12:14,26.15,44.55,BuildingA_Floor1,TypeB
1008,2025-04-08 15:13:30,24.42,38.13,BuildingA_Floor1,TypeA
1046,2025-04-06 16:18:31,19.22,47.83,BuildingB_Floor1,TypeC
1017,2025-04-10 13:11:41,32.73,46.39,BuildingA_Floor1,TypeA
1023,2025-04-07 08:59:27,34.48,71.16,BuildingB_Floor2,TypeC
1006,2025-04-11 00:56:03,28.1,61.67,BuildingB_Floor2,TypeA
1077,2025-04-08 00:52:41,17.33,72.04,BuildingA_Floor1,TypeA
1009,2025-04-08 10:29:56,17.35,61.78,BuildingB_Floor1,TypeB
1081,2025-04-10 18:08:49,19.12,64.77,BuildingA_Floor1,TypeC
1014,2025-04-09 03:20:32,18.64,61.34,BuildingA_Floor2,TypeA
1026,2025-04-08 20:01:53,28.51,54.92,BuildingA_Floor1,TypeC
1051,2025-04-09 11:49:00,33.56,66.22,BuildingA_Floor2,TypeC
1097,2025-04-07 12:45:42,27.95,40.34,BuildingB_Floor2,TypeA
1054,2025-04-08 07:34:37,22.63,73.23,BuildingA_Floor2,TypeB
1056,2025-04-10 22:22:22,21.84,41.08,BuildingA_Floor2,TypeA
1039,2025-04-07 21:54:06,29.15,67.31,BuildingA_Floor1,TypeA
1053,2025-04-09 02:30:43,19.16,78.26,BuildingA_Floor2,TypeC
1060,2025-04-07 17:10:06,25.77,51.59,BuildingB_Floor2,TypeC
1050,2025-04-10 13:38:50,29.27,55.33,BuildingB_Floor2,TypeA
1071,2025-04-09 06:01:58,32.16,61.93,BuildingB_Floor1,TypeB
1095,2025-04-06 20:00:06,21.22,75.82,BuildingB_Floor1,TypeB
1021,2025-04-11 00:34:40,15.82,63.58,BuildingB_Floor2,TypeA
1069,2025-04-07 05:54:48,17.48,69.35,BuildingB_Floor1,TypeA
1026,2025-04-08 17:42:55,16.92,39.93,BuildingA_Floor2,TypeC
1071,2025-04-07 20:45:46,27.45,54.84,BuildingB_Floor1,TypeA
1008,2025-04-07 06:41:31,31.19,62.84,BuildingB_Floor2,TypeC
1020,2025-04-09 22:38:19,24.36,58.47,BuildingB_Floor2,TypeC
1080,2025-04-10 06:47:58,19.24,49.53,BuildingB_Floor1,TypeC
1019,2025-04-09 14:31:11,29.7,46.07,BuildingA_Floor2,TypeC
1021,2025-04-11 00:08:52,25.08,64.01,BuildingA_Floor1,TypeA
1052,2025-04-10 04:21:14,29.52,42.76,BuildingA_Floor1,TypeB
1057,2025-04-06 08:50:40,17.07,39.18,BuildingB_Floor2,TypeB
1081,2025-04-09 17:25:00,33.62,34.74,BuildingA_Floor1,TypeB
1015,2025-04-10 04:31:26,34.96,68.55,BuildingA_Floor2,TypeA
1002,2025-04-10 12:55:23,25.87,71.1,BuildingB_Floor1,TypeA
1044,2025-04-08 12:06:04,28.57,63.97,BuildingB_Floor2,TypeC
1074,2025-04-09 21:10:56,34.51,73.87,BuildingA_Floor2,TypeC
1088,2025-04-10 16:49:08,32.11,33.39,BuildingB_Floor2,TypeB
1039,2025-04-10 20:13:27,21.94,56.43,BuildingB_Floor2,TypeC
1014,2025-04-07 06:49:27,18.14,75.39,BuildingA_Floor2,TypeB
1033,2025-04-07 10:56:42,29.28,55.73,BuildingB_Floor2,TypeB
1046,2025-04-08 14:11:30,33.8,70.65,BuildingA_Floor1,TypeC
1021,2025-04-06 17:37:30,24.56,60.36,BuildingA_Floor2,TypeA
1091,2025-04-10 08:13:06,32.05,75.76,BuildingA_Floor2,TypeC
1072,2025-04-06 19:20:41,31.9,74.72,BuildingA_Floor2,TypeB
1090,2025-04-08 10:19:53,32.07,63.08,BuildingB_Floor1,TypeA
1064,2025-04-08 04:07:42,33.99,36.52,BuildingA_Floor1,TypeA
1030,2025-04-10 21:58:56,18.0,33.76,BuildingB_Floor1,TypeB
1076,2025-04-09 23:34:29,25.03,63.8,BuildingB_Floor1,TypeB
1037,2025-04-09 05:29:08,15.1,78.75,BuildingB_Floor2,TypeA
1002,2025-04-06 15:37:53,22.31,41.01,BuildingA_Floor2,TypeA
1007,2025-04-07 07:47:16,18.05,67.12,BuildingA_Floor1,TypeC
1000,2025-04-07 16:06:10,19.89,36.79,BuildingB_Floor1,TypeA
1039,2025-04-09 18:36:19,29.49,63.02,BuildingB_Floor1,TypeA
1033,2025-04-10 11:02:18,18.37,63.78,BuildingB_Floor2,TypeB
1029,2025-04-10 08:15:00,15.76,70.2,BuildingB_Floor2,TypeA
1070,2025-04-06 19:10:32,27.29,31.76,BuildingA_Floor1,TypeB
1094,2025-04-08 21:03:14,26.04,39.07,BuildingB_Floor2,TypeA
1100,2025-04-10 03:28:53,34.48,40.82,BuildingB_Floor2,TypeA
1062,2025-04-06 09:46:05,29.18,70.89,BuildingA_Floor2,TypeA
1025,2025-04-08 09:48:09,33.24,68.74,BuildingA_Floor2,TypeC
1000,2025-04-09 22:16:43,34.33,71.04,BuildingA_Floor2,TypeB
1002,2025-04-08 03:04:03,18.83,45.07,BuildingA_Floor1,TypeB
1063,2025-04-11 00:49:36,20.32,68.89,BuildingB_Floor1,TypeA
1069,2025-04-09 10:18:05,24.34,47.22,BuildingB_Floor1,TypeC
1038,2025-04-08 13:38:54,33.68,32.16,BuildingB_Floor1,TypeB
1049,2025-04-06 19:55:07,22.56,65.5,BuildingB_Floor2,TypeB
1065,2025-04-06 18:23:32,25.16,48.44,BuildingA_Floor1,TypeA
1026,2025-04-09 04:57:49,30.81,35.6,BuildingB_Floor1,TypeB
1040,2025-04-06 20:27:18,31.35,75.22,BuildingA_Floor2,TypeA
1027,2025-04-09 09:10:52,26.77,75.25,BuildingB_Floor2,TypeA
1081,2025-04-10 15:31:18,19.51,46.99,BuildingA_Floor2,TypeA
1066,2025-04-09 14:34:43,31.43,68.93,BuildingA_Floor1,TypeB
1041,2025-04-09 12:01:38,28.08,36.74,BuildingA_Floor1,TypeC
1007,2025-04-08 23:23:55,26.6,46.34,BuildingB_Floor1,TypeB
1037,2025-04-09 09:18:48,27.54,59.06,BuildingA_Floor1,TypeB
1031,2025-04-06 20:30:04,31.44,62.71,BuildingA_Floor1,TypeA
1097,2025-04-07 08:39:02,17.63,40.67,BuildingA_Floor2,TypeA
1090,2025-04-10 02:49:45,20.13,76.17,BuildingA_Floor1,TypeC
1071,2025-04-10 10:58:03,32.24,76.36,BuildingB_Floor1,TypeA
1080,2025-04-08 20:36:37,30.29,75.55,BuildingA_Floor1,TypeA
1093,2025-04-07 18:38:10,20.33,42.05,BuildingB_Floor2,TypeB
1070,2025-04-09 15:58:44,29.36,30.12,BuildingA_Floor2,TypeC
1058,2025-04-08 03:57:37,28.34,55.75,BuildingB_Floor2,TypeC
1011,2025-04-07 05:01:23,18.45,43.21,BuildingA_Floor1,TypeC
1077,2025-04-09 03:48:59,26.01,57.37,BuildingA_Floor2,TypeC
1090,2025-04-09 19:39:57,34.24,43.3,BuildingB_Floor1,TypeB
1024,2025-04-10 10:25:01,30.74,49.31,BuildingB_Floor1,TypeC
1018,2025-04-10 16:11:03,27.2,46.81,BuildingA_Floor1,TypeB
1051,2025-04-06 21:57:55,19.46,36.42,BuildingB_Floor1,TypeB
1087,2025-04-08 19:59:07,21.68,46.56,BuildingB_Floor2,TypeB
1072,2025-04-10 01:04:44,28.16,37.76,BuildingA_Floor2,TypeA
1039,2025-04-07 09:43:35,25.79,54.91,BuildingA_Floor1,TypeB
1092,2025-04-08 18:25:56,31.21,51.84,BuildingA_Floor1,TypeA
1020,2025-04-07 19:12:36,32.02,70.79,BuildingB_Floor2,TypeC
1073,2025-04-08 12:19:26,22.02,40.33,BuildingB_Floor1,TypeA
1016,2025-04-10 05:40:37,31.37,51.91,BuildingA_Floor2,TypeC
1012,2025-04-06 11:01:15,25.37,69.09,BuildingA_Floor1,TypeC
1039,2025-04-08 08:44:03,19.46,56.61,BuildingB_Floor1,TypeB
1032,2025-04-06 16:30:01,26.95,78.8,BuildingA_Floor2,TypeA
1026,2025-04-08 06:19:05,15.51,46.12,BuildingB_Floor1,TypeB
1051,2025-04-07 03:41:32,24.3,78.0,BuildingB_Floor1,TypeB
1080,2025-04-08 13:14:08,29.64,34.23,BuildingA_Floor2,TypeB
1011,2025-04-07 23:51:01,29.54,61.87,BuildingB_Floor2,TypeC
1092,2025-04-08 03:53:07,17.12,63.73,BuildingA_Floor1,TypeC
1013,2025-04-07 04:59:54,32.04,71.64,BuildingB_Floor2,TypeA
1044,2025-04-06 23:02:45,34.43,78.6,BuildingB_Floor2,TypeB
1014,2025-04-07 21:49:29,17.42,71.66,BuildingA_Floor1,TypeB
1093,2025-04-08 15:17:03,31.84,53.61,BuildingA_Floor2,TypeB
1055,2025-04-10 05:14:15,24.35,58.9,BuildingA_Floor2,TypeC
1082,2025-04-09 17:04:41,18.34,69.82,BuildingA_Floor2,TypeB
1100,2025-04-07 22:58:55,16.28,64.11,BuildingA_Floor2,TypeB
1054,2025-04-07 19:28:35,29.38,75.93,BuildingA_Floor2,TypeB
1020,2025-04-06 17:44:46,33.5,73.93,BuildingB_Floor2,TypeC
1025,2025-04-11 01:47:58,31.74,48.98,BuildingA_Floor1,TypeA
1054,2025-04-10 18:10:04,23.38,77.43,BuildingA_Floor2,TypeB
1061,2025-04-08 04:23:02,16.59,48.69,BuildingB_Floor1,TypeB
1002,2025-04-08 07:39:27,21.1,63.29,BuildingB_Floor2,TypeC
1037,2025-04-10 08:44:45,26.07,71.94,BuildingA_Floor1,TypeA
1043,2025-04-07 10:43:06,33.19,72.19,BuildingA_Floor2,TypeA
1007,2025-04-06 14:17:56,24.97,71.13,BuildingB_Floor2,TypeB
1099,2025-04-08 11:39:00,26.75,51.13,BuildingB_Floor2,TypeB
1021,2025-04-06 06:41:31,17.12,37.54,BuildingA_Floor2,TypeB
1022,2025-04-08 09:56:11,21.69,30.21,BuildingA_Floor1,TypeA
1090,2025-04-06 07:17:24,29.54,33.09,BuildingA_Floor2,TypeB
1071,2025-04-07 21:17:31,24.59,40.18,BuildingB_Floor1,TypeB
1017,2025-04-06 07:42:03,32.5,39.92,BuildingA_Floor1,TypeA
1047,2025-04-09 04:22:33,28.38,35.45,BuildingB_Floor1,TypeB
1051,2025-04-11 01:37:59,22.66,70.83,BuildingB_Floor2,TypeA
1011,2025-04-09 12:35:16,34.12,72.53,BuildingA_Floor1,TypeB
1080,2025-04-08 14:25:50,28.18,51.68,BuildingA_Floor2,TypeC
1051,2025-04-06 18:47:11,29.45,78.47,BuildingB_Floor1,TypeC
1075,2025-04-09 04:50:30,29.39,68.23,BuildingA_Floor2,TypeA
1057,2025-04-10 20:23:58,25.74,72.03,BuildingA_Floor2,TypeA
1088,2025-04-08 02:36:20,34.16,61.94,BuildingA_Floor1,TypeC
1054,2025-04-10 23:58:48,27.01,65.06,BuildingA_Floor1,TypeA
1071,2025-04-10 23:09:39,15.93,72.02,BuildingB_Floor2,TypeC
1098,2025-04-08 15:02:10,30.29,38.96,BuildingB_Floor1,TypeB
1091,2025-04-06 15:30:40,16.23,53.68,BuildingA_Floor2,TypeB
1074,2025-04-09 20:25:11,21.77,69.75,BuildingB_Floor2,TypeA
1000,2025-04-11 01:31:01,34.38,51.6,BuildingA_Floor2,TypeB
1027,2025-04-07 14:19:46,31.91,66.03,BuildingA_Floor1,TypeC
1057,2025-04-08 06:06:49,33.93,34.35,BuildingA_Floor2,TypeA
1010,2025-04-08 08:04:52,27.57,42.97,BuildingB_Floor2,TypeB
1027,2025-04-06 08:05:02,20.1,47.37,BuildingA_Floor1,TypeC
1004,2025-04-11 02:08:11,28.43,73.28,BuildingB_Floor2,TypeC
1056,2025-04-10 13:43:00,16.86,78.52,BuildingA_Floor2,TypeB
1022,2025-04-09 11:27:13,26.5,79.75,BuildingA_Floor2,TypeA
1019,2025-04-06 10:25:39,32.79,64.37,BuildingA_Floor2,TypeC
1019,2025-04-06 06:52:49,21.85,54.7,BuildingA_Floor2,TypeC
1033,2025-04-08 20:43:27,31.31,49.05,BuildingA_Floor1,TypeB
1062,2025-04-10 20:01:09,32.41,55.75,BuildingA_Floor2,TypeC
1055,2025-04-06 11:28:54,32.36,57.49,BuildingA_Floor1,TypeB
1000,2025-04-09 04:14:38,24.04,65.27,BuildingB_Floor1,TypeC
1086,2025-04-09 21:18:38,30.28,41.96,BuildingA_Floor2,TypeB
1067,2025-04-08 18:57:02,30.59,40.36,BuildingA_Floor2,TypeA
1058,2025-04-09 04:09:26,18.44,76.11,BuildingB_Floor2,TypeA
1007,2025-04-08 06:03:33,29.01,68.96,BuildingA_Floor2,TypeC
1022,2025-04-09 10:12:08,20.82,73.84,BuildingA_Floor2,TypeB
1013,2025-04-10 09:06:29,21.98,50.04,BuildingA_Floor1,TypeB
1020,2025-04-09 15:31:35,16.07,70.02,BuildingA_Floor1,TypeA
1003,2025-04-09 15:12:40,16.14,66.71,BuildingA_Floor2,TypeA
1023,2025-04-08 23:37:40,30.86,58.17,BuildingA_Floor1,TypeC
1073,2025-04-10 12:22:24,27.7,76.79,BuildingA_Floor1,TypeC
1048,2025-04-10 13:23:23,27.28,77.38,BuildingB_Floor1,TypeA
1041,2025-04-08 02:03:28,19.2,31.89,BuildingB_Floor2,TypeC
1081,2025-04-09 19:56:17,30.43,69.89,BuildingA_Floor1,TypeC
1006,2025-04-10 07:36:50,15.19,73.09,BuildingA_Floor2,TypeC
1016,2025-04-06 23:05:04,20.92,77.67,BuildingB_Floor2,TypeC
1025,2025-04-08 03:03:43,31.39,55.83,BuildingB_Floor2,TypeC
1093,2025-04-09 18:05:28,19.64,46.01,BuildingA_Floor2,TypeB
1053,2025-04-10 05:17:20,21.79,36.45,BuildingB_Floor2,TypeB
1033,2025-04-10 19:04:03,30.65,43.04,BuildingB_Floor1,TypeB
1007,2025-04-08 07:55:23,31.85,60.84,BuildingA_Floor2,TypeB
1037,2025-04-07 07:04:58,18.46,73.79,BuildingB_Floor2,TypeB
1094,2025-04-06 20:24:04,32.01,35.45,BuildingB_Floor2,TypeB
1053,2025-04-07 20:37:49,23.44,46.88,BuildingB_Floor2,TypeC
1070,2025-04-10 13:28:17,30.6,34.02,BuildingA_Floor2,TypeB
1080,2025-04-10 17:40:09,26.7,57.01,BuildingA_Floor2,TypeB
1100,2025-04-07 22:47:44,29.02,35.13,BuildingA_Floor1,TypeA
1034,2025-04-09 16:18:03,20.51,57.19,BuildingB_Floor1,TypeA
1037,2025-04-08 18:31:56,16.57,54.53,BuildingB_Floor2,TypeB
1099,2025-04-09 01:27:43,17.28,33.71,BuildingB_Floor2,TypeB
1067,2025-04-07 10:06:11,15.6,78.38,BuildingB_Floor2,TypeB
1020,2025-04-09 23:55:41,16.8,61.17,BuildingA_Floor1,TypeB
1059,2025-04-10 10:45:13,33.49,54.64,BuildingB_Floor1,TypeA
1033,2025-04-08 05:18:45,29.27,71.75,BuildingB_Floor1,TypeA
1024,2025-04-08 03:44:09,28.09,75.69,BuildingA_Floor1,TypeB
1066,2025-04-06 05:45:20,18.89,77.37,BuildingA_Floor1,TypeC
1072,2025-04-07 04:08:46,33.42,52.7,BuildingB_Floor2,TypeA
1084,2025-04-06 07:44:15,16.77,34.85,BuildingA_Floor2,TypeB
1083,2025-04-11 00:27:40,24.24,40.28,BuildingA_Floor1,TypeA
1013,2025-04-07 21:15:43,20.16,45.19,BuildingA_Floor1,TypeC
1053,2025-04-11 03:31:13,34.31,44.42,BuildingA_Floor1,TypeB
1090,2025-04-10 10:13:36,22.31,61.56,BuildingA_Floor1,TypeB
1039,2025-04-07 08:46:22,34.97,40.88,BuildingB_Floor2,TypeB
1040,2025-04-07 23:40:18,19.24,57.97,BuildingA_Floor2,TypeC
1009,2025-04-09 07:18:21,24.0,43.91,BuildingA_Floor1,TypeB
1063,2025-04-08 21:52:14,21.72,53.95,BuildingB_Floor1,TypeC
1008,2025-04-09 23:38:24,26.18,79.33,BuildingA_Floor2,TypeA
1082,2025-04-06 19:16:07,19.87,35.82,BuildingA_Floor1,TypeB
1098,2025-04-08 09:56:44,25.18,40.88,BuildingA_Floor2,TypeC
1025,2025-04-09 05:36:10,21.26,55.08,BuildingB_Floor2,TypeA
1041,2025-04-07 22:32:46,15.67,36.1,BuildingA_Floor2,TypeB
1059,2025-04-10 20:33:29,18.08,39.47,BuildingA_Floor2,TypeB
1049,2025-04-09 04:26:53,16.22,36.9,BuildingB_Floor2,TypeB
1008,2025-04-06 12:14:50,21.76,67.84,BuildingB_Floor1,TypeC
1031,2025-04-09 14:13:34,26.34,43.01,BuildingA_Floor2,TypeA
1021,2025-04-07 11:19:36,31.89,38.4,BuildingB_Floor1,TypeB
1017,2025-04-11 02:18:15,21.06,59.57,BuildingA_Floor2,TypeC
1094,2025-04-08 18:53:24,26.26,54.59,BuildingA_Floor1,TypeA
1045,2025-04-07 14:14:34,32.29,40.2,BuildingB_Floor2,TypeC
1087,2025-04-09 17:06:59,23.55,69.11,BuildingB_Floor2,TypeB
1047,2025-04-08 09:32:42,19.34,40.15,BuildingB_Floor2,TypeC
1036,2025-04-07 00:40:45,26.64,60.49,BuildingB_Floor1,TypeB
1039,2025-04-11 02:02:04,17.07,69.87,BuildingB_Floor1,TypeB
1056,2025-04-07 05:42:19,17.18,45.1,BuildingB_Floor1,TypeA
1055,2025-04-09 02:30:45,28.28,72.89,BuildingA_Floor1,TypeC
1079,2025-04-07 21:43:18,31.94,36.32,BuildingA_Floor1,TypeA
1013,2025-04-06 15:55:58,27.07,47.26,BuildingA_Floor2,TypeA
1005,2025-04-11 02:58:58,24.1,61.42,BuildingB_Floor1,TypeC
1040,2025-04-08 01:27:38,24.38,58.07,BuildingA_Floor1,TypeC
1045,2025-04-10 16:02:17,18.48,35.0,BuildingB_Floor2,TypeC
1069,2025-04-09 18:37:45,15.1,63.43,BuildingA_Floor2,TypeC
1007,2025-04-10 01:35:00,23.26,68.22,BuildingB_Floor2,TypeB
1040,2025-04-06 23:55:42,22.83,40.77,BuildingB_Floor2,TypeA
1033,2025-04-06 22:47:47,27.4,34.95,BuildingA_Floor1,TypeA
1032,2025-04-07 03:56:55,30.76,33.35,BuildingA_Floor1,TypeB
1042,2025-04-09 10:00:39,33.7,61.62,BuildingB_Floor1,TypeA
1063,2025-04-10 19:46:38,34.16,31.75,BuildingA_Floor2,TypeC
1088,2025-04-08 23:28:34,23.12,63.83,BuildingA_Floor1,TypeC
1005,2025-04-08 15:48:01,32.31,72.19,BuildingA_Floor1,TypeB
1076,2025-04-07 00:18:28,33.13,56.61,BuildingB_Floor1,TypeA
1039,2025-04-09 22:48:50,19.5,36.85,BuildingB_Floor1,TypeC
1023,2025-04-09 07:26:43,18.62,47.38,BuildingA_Floor1,TypeB
1072,2025-04-10 10:47:25,28.7,67.91,BuildingB_Floor1,TypeB
1000,2025-04-10 12:54:46,28.38,51.5,BuildingA_Floor2,TypeA
1085,2025-04-10 04:36:13,23.12,73.26,BuildingA_Floor1,TypeA
1067,2025-04-09 00:27:09,32.62,56.9,BuildingB_Floor2,TypeC
1091,2025-04-08 14:42:02,32.71,65.44,BuildingA_Floor1,TypeC
1063,2025-04-10 18:02:44,29.12,36.08,BuildingA_Floor1,TypeB
1019,2025-04-10 05:15:19,24.77,71.21,BuildingA_Floor2,TypeA
1079,2025-04-10 11:00:55,23.5,72.21,BuildingB_Floor2,TypeB
1079,2025-04-07 08:12:14,20.95,33.81,BuildingB_Floor1,TypeC
1061,2025-04-09 20:51:58,28.07,74.37,BuildingB_Floor2,TypeB
1008,2025-04-08 04:50:28,33.45,76.53,BuildingB_Floor2,TypeA
1059,2025-04-07 15:14:54,24.62,75.26,BuildingB_Floor2,TypeB
1007,2025-04-08 16:11:34,30.26,70.91,BuildingB_Floor1,TypeC
